x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y0,y1,y2,y3,y4,y5,y6,y7,y8
-0.09694519799974519,0.5019243085654329,1.111876437543709,1.2025549115546827,1.0695514118200715,0.23451853453693466,0.6202364642295847,0.10672670208088468,0.6637159236160106,-0.5363517161000222,-1.0921723562402408,-1.06859821099724,0.5775624423562926,0.27010459211824805,-1.6065787720147662,-0.4022524583251625,1.2206218725318159,-0.008600529315951667,0.553467544207028,-2.0848257094963722,4.50668313149194,-1.402454114946896,-7.083571681921796,1.0500801539106386,-1.4793231112405085,-4.524205190006887,-1.2026586894469509,-3.389996284137712
0.3839817888095023,-0.32877442206382085,-0.33127906093163095,-0.8687554214788645,-1.4870116837145904,-1.4488493444347015,1.1810970826492941,0.45281058382621936,-0.0011304399776295034,0.5748602212066879,-0.029722827962858828,0.22312141085129833,0.4116229432498023,-0.9320269814993586,-0.2134473077412711,-0.5572931051453502,-2.1604805241320917,0.1861759033014057,-0.8641974557315909,1.073214657658829,-1.5740399733480488,1.2977976198192385,6.726180976186361,-0.9483403263923829,-1.6016031531235035,5.092951097609533,0.7254872165719515,-2.4400525940794666
-2.221055014640347,-1.3989675625898041,0.9006599239567618,0.06246534551599716,0.5072687508322109,0.002686209336134978,-0.6113813472492264,-0.6898912118731907,-0.4570385175262143,2.8468884908153034,0.9514917761753873,-0.09900704702719672,-0.35364198193609336,0.9099557754151056,-0.32595959429659416,-0.6708444495543245,-0.46856367156165607,-0.5520649395581958,1.0333123095765442,-1.516540839359222,1.3848071412673388,9.661698730785089,1.4178074901011792,2.4463284698088383,-3.65289295341376,-6.40678690654486,-2.5039146303727495,-3.55546030557886
-0.21751195398829506,1.4624622022435547,-0.7904724966851402,0.46412907005819537,0.6720740993056482,1.7745393911717608,0.3470592116735369,-1.1771549165210866,0.5357028583685014,-1.3033098179908784,0.7040337837659977,0.024668541575591695,0.0926107481885011,-0.14484744937627322,-0.17772490508508565,0.780817215366995,-1.9975337449414148,-0.9102874060720996,-1.683488383858296,-3.0225947628250864,-1.4066070295652093,0.4032006866912394,0.14823135080944388,-0.6380467006599825,2.216847969118535,-2.234286265404993,5.26382946166309,-3.935303184573956
-0.6673442461419855,-0.20760156128101043,0.9992714820385534,1.94355034608672,-1.2531581510718657,-2.0051897972841424,-1.4022421790233588,-1.7285813325700448,0.16884983004879386,1.0718726209766711,-1.6099771404366858,-1.25291726205119,-0.35037071241553386,1.6252767909852481,-0.22953927601054946,-0.2221734607722639,2.2610444474623406,0.04133326075614471,0.8270201229870895,3.538616180069214,2.789984721937826,-2.721131692483844,-4.118213409899346,0.9330378614057598,-5.541160004334265,-3.782330351060254,1.7862130221142993,8.15827539979082
1.832498230488091,-1.5117639098752451,-0.2933577718514736,0.11225027645907783,-0.18200798382251945,-0.6765828510918719,0.3077182208236443,0.9333011849762454,-0.8965844784662543,-0.5606722726037012,0.2342247443398131,-2.9372872130599896,2.1519270417295466,0.0979645930357341,-0.07500426764192304,-0.7099788000274466,-0.5873862687870925,1.118736591356323,0.949878569129843,-1.585207796348135,0.5118234743922687,-1.3555612115598665,5.8662424933085555,-1.9572822431903054,3.8433618020705476,0.39660476560164054,4.87844687222934,-7.052506218269339
0.8076050306365761,-0.7810634893349909,-0.09033866609300056,1.1177635011656388,-0.18384445758991852,-1.0488968114711577,0.3148985676140943,0.2798767154884198,-0.4935271199207057,-0.858049855651831,0.25988244495332247,-0.7704635822091743,-0.4469968823772344,-0.6706049656715172,-0.5087440421505673,-0.3791346147126239,1.177288001815588,1.4491695417782362,0.16071170199521073,-0.46542473855930994,2.998972312079818,-0.7241222103174341,-2.9264501587271687,-0.4320974631178385,-0.4536232504662808,3.563098300421444,-0.6429005138256634,-1.9000197654601145
-0.8279614650476684,1.0240423908304415,-1.6119462500024522,-0.7383985515335006,-0.9152796704261108,-0.024891683026900976,-2.976738094727266,-0.30479148826371816,-0.24596037778215404,0.9214111514368073,-1.333150515634894,-0.2435750918565403,0.13953026833851526,1.3761305982918737,0.9633834381771443,-0.9448837846395924,-0.8928090586135947,-0.3592919340778359,1.35862709772324,4.997934584665941,-4.6024074550929015,-6.312422562683735,7.6602382068518775,1.8960238184754001,-1.7357497751482702,-4.083484225357167,3.9058138601394563,9.189357990171647
-0.35095832017633166,1.1172013733563062,-0.7147830492680916,-1.2247065504803296,-1.4742770648321284,0.01319518068279582,1.3723921827934729,-1.50553800499445,-0.4112312344015182,1.3787979711520228,0.34024780085295075,-0.1902141486555093,-0.24585667114117457,-0.25393541704760836,-1.552398281634726,1.0609226069668598,1.1503947145951416,-0.6759914387537066,0.9164315622669545,-6.4486073833290956,-1.1407199659252285,-5.755594858255978,1.0080304524896315,-3.533395368587967,-1.0507027059159313,2.562935465474151,9.017086753222225,2.666119436837544
1.2331075563242693,0.3043940748709762,0.5320879347561629,-0.7451789870291403,0.10466151126063324,-1.3819490866546544,-1.0993614277802286,1.103321503839566,1.0712865550949886,-0.5946610296196653,-1.652547789001729,1.9323886029117112,-0.08585563215884894,-0.34934976901437736,0.8795883453931782,-0.13658483168626365,-0.6012800283732765,0.9789357366979702,-0.575814423325066,9.870781627418653,-0.7298727771081625,-2.839916191784154,-0.20828770215692213,2.1341464637751493,-0.9247758914290191,2.718967794539808,-8.472220083524482,6.734726862539777
-0.5812711734248551,0.9687255394448473,0.6510580008053982,0.33266433715542354,-0.7785773170797493,1.3750978633352464,-0.5702647077703802,-0.24482482936932093,-0.7011452259991425,0.5082523154695737,-0.9921549340810637,-0.883356324535398,-0.5053895481499795,1.196451282247166,-0.498931980069353,0.8311615143930209,-0.20713367386234308,0.45780100853560685,-0.2603776547542927,-0.4319616592210071,1.4057876636587603,-3.916306924705395,1.9095636352830072,3.1444642619880923,1.1982615926778053,-2.5023992245165707,2.834121071511381,-0.7987854044714975
0.9848242520748915,2.848404385834515,-0.28289428158099983,1.0607760407718192,0.8280953904433838,-1.4658125616244677,-0.6685461952192685,0.2738761297113183,-0.022424463171835787,-0.21268767370261235,-1.0286256834156497,-0.6102055359413374,-0.5611636947629587,-1.7943158751553174,-1.1436659941769347,-0.2031211674518865,-0.17881373239108497,1.1851574728902645,1.1495880869001616,5.181440039816637,1.2621011852033623,-4.305190330366726,-0.5358534029440789,-1.607431279982464,-1.1645974649221682,7.248840828088528,4.360770655025515,2.780262349104986
