x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,y0,y1
0.2500506995998131,0.4181759735105483,-0.5416577803224265,1.2611371735835295,0.14558746641696227,-0.8915888949116519,-1.3280248380431592,-1.3551153624374637,2.1543490461150494,0.07493320545761854,0.5082592193502959,-0.6196307434332052,0.7906434274303759,-0.12874039505289955,-0.18398520044239766,-0.1494795172525384,-1.25001088268647,0.697889116968111,1.736851307374051,0.32823401744561415,-0.1226318122039948,-0.8344821732488775,-0.2608574133832191,-0.7593420359142806,-1.6588580002096385,-5.521141013641565,-0.8858866429023863
-0.2984139349205261,-0.14449145553192444,0.25963140830606996,1.1795658038958656,0.36097267250430565,-0.7607554706654722,0.5328371458521485,-0.8218818489859511,-0.2306633636834974,0.03666156230936906,0.4366199939437016,-0.17827852924822607,-1.7290771145431483,-0.3439120278670653,-0.8475804033229497,-0.7466486464642104,-0.786782734556747,-0.19695779472921393,0.40762289029010934,0.6827970437513043,-0.5932337895069009,-1.6096325002790106,-0.8408756752214501,1.2128107978353853,0.6366292499715045,2.811680843701123,-3.5971271488405487
0.9645082683887216,0.06832897686765169,-0.37121534320643357,-1.3028343587198028,0.8724210837606615,0.2612178935594559,-0.4896414518305508,-1.8271626616742274,1.2190394215943419,1.1387562154043143,-0.43587115119045444,-0.11745548180159367,-0.4652099695218363,-0.2145827772608729,-2.2698062065581195,0.35929219153053016,-0.5168613895565002,-0.3360922096332625,-0.7233977066302081,-0.2860647521637752,0.4380164107651483,0.42459028390594616,-0.029618128902627334,0.05422863820064147,-0.1533050722716991,-6.881925829173156,-1.2455236559608063
1.1821320952541752,-0.010114825036522857,0.08648300103337521,1.7946804809384458,-0.016670844688778393,-0.8106268414828005,0.9734516143441126,-1.8700774613110085,-0.6737999101473355,-0.20769210316048847,-2.4943608786838025,0.3680196869508503,0.44857849312706943,-1.2768833264936807,-0.17351515904535728,2.618446031314909,0.021636952872539243,1.6679337361357471,-0.29726008258318876,1.0602907456981643,-0.30637707748375853,-0.1971440252067305,-0.945326711760981,1.601159088785638,-0.3841290664651992,0.03235098659701593,2.024158684013204
-0.3347581646419139,0.3415737904485744,-1.7914488883033755,-0.007908522254492205,0.10290580332748259,-0.7877193146150553,1.0955829516618085,0.4583166936168014,-0.6252947287122058,-1.3937662751607296,0.6957240652243991,-1.108424361559569,-0.537975029438198,0.8916106154865223,0.182980730693128,-0.21924321565896307,-1.7732324102813333,-1.71272657518134,-1.284681200538882,-0.697013182751051,-0.4019709484746442,-0.5057986411513508,1.1690346283577622,0.20432832113864516,-1.0080834697419296,9.431840563224267,5.5299698121786465
-0.08451979355201951,-0.35437439812522414,-0.08258441017418162,-0.47778084897871353,-1.1089306177888392,0.8943816617488525,2.4438868116824497,1.0289796145677896,0.16332754561917545,0.4662985279106128,-0.45502476576421497,0.9490441093930284,-1.084225155659872,-0.37610366860758354,0.002842273382683714,0.9323821020974439,-0.3117585770409249,-0.1538179433242002,-1.2884610922643505,-2.6915859088681917,-0.023707116100589357,0.7291120780111654,0.9439902291192135,0.06756415992181838,0.06896175880471106,5.474909341072713,1.4358780741412505
-2.010233986642079,-0.17258482212093665,0.3214750180095816,0.7378816363111705,0.7148123700795485,1.0174096391534244,-0.4179663841921655,-1.4896399441170796,0.5017780125622404,-0.34912832403563143,-0.40442421119188987,0.6634037304656676,0.6218698108190723,-0.0007123100969111368,-0.5970802651378424,1.2280472024666287,0.2260279145305209,-1.3715152028705417,-0.2979552203099019,-1.0580607681184246,-0.21587248576641543,-0.2251491801158345,-1.7573201800283478,-2.2516053151236313,0.0572092598027828,6.645956484867584,-1.0570941119310886
-2.2166448116899704,0.059363643920062915,2.061802575000753,1.4083086526257405,-0.11738344962303374,0.6622767555497048,0.4364308842888001,0.8806575595338157,-0.7805829497473609,1.5750544584429516,1.2650738784173416,-0.20324822809523432,-1.1223208210594686,-1.3970044903012815,1.328178043579606,1.6825081416138108,0.4787344732914391,0.06901718325431755,1.5703808519573077,-0.4702216775871089,-0.031234727518705353,-0.05580048239126702,-0.31315171951644544,0.4280579457917007,0.07613083986697011,1.9485227434236354,-1.5344262621874076
-0.5719437282184439,-1.0667441110194027,1.325172028823122,1.0159386814670803,2.174189006314097,0.24167187432136383,0.7446625885359056,-0.23212611123970367,0.7268328559302889,1.3857535631913258,-0.9928784330722252,-0.13916370819551394,0.46177088864828514,-0.8821769988376581,-1.235635793859511,-0.6508990777371416,-0.1535929897411868,-1.014574710697031,0.23752873201246374,1.841958225802979,0.9629835024068483,0.9264370872397554,-1.6896630257070047,-0.30908583266572914,1.4296625691429918,-0.15936953054544303,-2.064967422031214
-0.4823031108476079,-0.3204824524215358,0.968008607447687,0.41889127762612327,-0.8534188891851175,-1.4653015311599769,-0.3930048831886576,0.6798997072866062,2.0284541662920246,-1.1709632164974209,-1.3939820008098285,1.568251997889394,-0.5756138350695408,1.113015265255426,-0.6216801491355254,2.083297276885538,-0.46489687175798106,0.5853342766360274,-0.8204970255907318,0.6982694007830099,-1.0053693363102676,-1.6440373024087094,-0.05752263730898529,-0.2890085348138682,0.4265039518818463,1.4542476265713233,-2.2143681630878476
-0.751096769426668,2.103739765875372,0.3282989305186165,-1.5675696485342854,-0.6373005513211768,0.09554151122719204,-0.31937216242403715,0.4629767197211368,-0.26930416062574186,-1.6193143450061467,-1.5688478310294534,0.6019632503585752,-1.0705848878332387,0.18867781265186115,-0.8268101009130573,-0.6592439298532481,-1.4072858487255338,0.7257305860648849,-0.48097997405816506,2.0030860793019496,-2.133033385733256,-1.3052581694087038,0.45977990131167784,-1.0381059047089172,0.7352933523934292,1.1638864645687117,-0.37038713361094616
-0.3948461653508953,-0.5342827528346131,-0.027906579723010406,-0.7342914456954612,0.6849078036716125,-2.3503062201604,-2.1189055047560776,0.4174305790414443,1.4050208372147888,-0.4186482405790689,1.0052993408660285,1.384329646750042,1.229556750662298,-2.2145910711834875,0.4607795350071152,-1.2865476577664188,-0.028596642947800132,-0.35996902317220103,-0.1992005481847954,1.0629653456606252,-1.3998087107722248,1.7059685677440146,0.21828407851995485,-0.789401728607766,-0.9517797879393146,-11.32811065105168,5.870628778983056
1.2703837106004532,-2.0466674495066717,0.5368742587335447,0.4350987434611863,1.519900115846632,-0.5817224156366189,1.9020424701775414,1.7850061689104675,0.4164155572560982,0.4586598644151146,0.8904925301089218,-0.30090900391173286,1.629319113541343,1.2281551758345497,-0.6237664734581347,0.6957496667893543,-1.69497724812151,-1.5530595070174347,-0.9064768813633907,-1.3837475669674149,0.9595367506453356,0.6399114521508887,0.2547075136601607,-0.36604273503309787,1.0135781112359952,8.592493154426377,-1.8363582854570861
