x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,y0,y1,y2
-0.19543917572066097,0.9637581309698917,-1.74671456666647,0.6029679661699614,-0.8171546833576827,0.9310265029655088,-1.2210894109307764,-0.05180483315996878,-0.6518946829620771,0.2841019361258597,-0.49172732013009024,-0.30967994459014886,0.5157295134745379,-1.6764193164401098,0.11527568436581531,-0.3636722585109264,-0.3383960173948429,0.08505717289019066,-0.20728686605286434,0.4682226219214997,0.6173454423105195,-0.2755249779283788,-0.09383770628354571,-0.5985483472371043,-0.22349842463787464,-2.0518082473176777,2.99949431843078,-3.118310338259315
-2.1278276059695163,0.1598474536924233,0.6009624641165565,0.7943170001645091,-0.25521254699751067,0.39948437823427385,2.154797134495122,0.1330924597446453,-0.4937737641933947,0.3768127025329465,0.8399720693731827,1.210132679950074,0.020310895299808587,0.632202596408045,1.6871708672562171,0.38582655001269534,0.6864898584290405,2.427515277385034,0.3932954425352027,0.06637680932940804,-0.6560485491681551,0.2306288182612022,0.3578002688614718,2.1208156846896244,1.649842713526806,0.07426667423037761,4.1518889453629635,-5.7907052782733235
2.8618453408774522,-0.9928418613974135,-1.4643796346411353,0.005135532224140601,-0.8011151402168858,-0.04622334810556105,0.07294774377518183,1.1398692534104693,1.1856593950486303,-1.1779719666121438,0.3626024374427709,-0.3498475289273905,-0.10598401947697018,0.11842596233849426,0.3862759980749537,0.297765139175304,0.4504439496269429,-0.3040535300772122,-0.9055651321130225,-1.2706787752382895,1.0917367415769437,0.7671210189713865,0.7103620029152625,0.629487104252608,-0.19809287410665613,4.19917189835896,-4.627829821599746,5.392881709483644
-0.4661658353827676,-0.06943514141250866,0.8759452572131247,0.20245662198478007,0.3824746827260885,0.04575128769774195,-0.3487946672863935,-0.8216327041314482,-2.4302089477515776,0.94688605286528,-0.36018353699480204,-0.6414471635632535,-0.5765988238595563,0.12091900478418885,-1.2454426290741387,-1.7241039967587657,-0.0845234760548772,-0.1080812142804223,0.9710212776218266,-0.2657968121164332,2.158742966925333,-0.9780561938378033,-0.5706271612596979,1.1990555796019802,-0.1399946598425974,0.803962199390327,0.03187234476400899,5.668840145983969
1.2880855283055255,1.27995197254486,0.22267631297321092,-0.6319270375597995,0.7982516514006398,-1.3253994658721684,-0.2342078184583133,0.16282006716212744,0.6075726652196275,-0.219375532089161,0.07719024632212176,0.30671029923797516,-0.2692422717826026,-0.4527871642034151,0.1563498120451588,1.2930084217178175,0.8450281398118659,-1.696171548384937,-0.5917772722817479,-0.907493649369427,-0.13782172637963858,0.5159109532341482,2.3177183895939377,1.3285979314314487,0.6184064772448894,-3.5446361997566815,-0.5935619142686535,5.068623844454501
-1.3970521293843108,-0.7166658989558667,0.2976383782448503,-0.2219683477906652,0.15970574050463654,0.9203678791387789,-0.544506796699747,-0.03805960534405919,-0.5464809924298324,0.15712451627175167,0.5433799023407642,-1.1561802995184254,-2.0627797769218104,1.2897532680522943,0.5832885871104931,-0.1850075988798541,-0.45832564189188973,1.5936279429267055,1.3292632494003698,-0.42306119102529005,-1.0253545951392988,0.8687155208653227,-1.587909162543437,-0.8610455901402376,-0.6126614610426294,2.880472746003877,6.463939709587138,-3.517263707963437
-0.27214183580141976,0.255560169040279,-1.487411236914232,-0.9632507298144704,-0.5451697784581969,1.8050885704455282,0.26188677905680274,-0.21941398264377973,0.42147877588658716,-1.6593804402093235,-0.09449432005051484,0.6973845228504796,-1.119277362312413,1.032853526168937,-0.9246952275652685,0.2552225855054688,0.3976794450044,-0.23332974045765886,-0.30744951678958504,0.21499358568481847,1.036169052689085,1.0439489927873167,0.19452657475383398,-0.58574363018306,0.10291562723551335,6.99485205109895,0.02136328177931531,-4.146514838215813
-0.6341495808701104,-1.6284377302092528,-0.9415568709527475,1.160105621775839,-0.13360675330970903,0.08024214195369314,2.0614524231342126,1.2042591860179697,0.7699767828342376,-0.4293077875958506,0.26820193295366923,1.0377416771832841,0.42402047147172695,0.4251510956229237,-0.045125922729167524,2.019399783143137,-1.4348970418392786,0.22313075454434475,1.7936218324521689,0.006702446931650685,1.2577762494389275,-0.8850150016448176,-1.5856220990653933,-1.074196142572045,-0.9344554171452597,7.940691541443281,-3.5362111890325054,-2.152506500895371
0.1736230403708558,2.2141072116307057,0.11330425205172359,1.752810265753395,-2.238041460171684,1.1143120886226239,0.9733689385246912,-1.109926326378331,0.7154400644089626,-0.47519935781954675,-0.4596601637669117,-1.2517768200532084,-0.9698297019518554,-1.1220409699939031,-0.5259940050119398,0.06055561945460043,0.7165416993649122,0.611567908437623,-1.2878628953338915,0.36785569215761565,-0.08441860911646591,1.05756272344137,0.30890660621356214,0.5066015653934197,0.6794117838630119,7.507533012306512,2.362479560147666,0.6808128924474849
-1.6102146616798612,0.20849519274008826,-0.27195188041138724,0.17961775358795998,-1.7241786993183181,1.660148844418919,-0.12616125570605585,1.1136407886790982,-1.6978847887484363,0.13418824501565912,1.0367034678436315,0.45251520800961553,1.0014618101031827,0.7062639525156819,-1.0270590211519075,0.7367568108829049,0.17520151384315172,-0.5671284159042224,-1.0724421943186204,-0.545458831575531,0.1478460928222276,-1.1563069599464229,-0.9441578678108976,0.3078315651733037,0.23986022639481072,5.482276831314391,-9.752610523943364,-7.264949363203852
-0.801928243297671,1.352533282987343,0.6851632547835675,1.740779771204292,-0.5782435492084647,1.557004584998528,-1.6059779966618293,2.6333991755830426,-0.06330313851521548,-1.2120231976380873,-1.7878739142527298,0.031493484836028464,0.2201957112277329,-0.15552057690962293,0.3312644032878938,0.7012246183813555,-1.1064856427303247,-1.2559599569253999,-0.8101021102165015,0.3733978572350989,-0.5196665665202648,1.3286090712124976,-0.05614599633321438,0.3227873225245162,-2.218413788211306,-1.5088697958167137,8.452343950161708,-5.173452930364629
-0.8253492986664147,0.40621744660158027,-0.3324550859639868,-1.5656857783539937,0.6340113724524086,-0.6552727092448442,-0.3898372257347013,0.2426801536159465,0.09146411977237486,-1.2947692092362928,-0.02890823921174638,0.00440025067106844,-1.1732786498536927,0.7445350360729277,1.0175119465510027,-0.6583789761403798,-0.5945502909225294,1.313603958533075,-0.1996904338272354,1.1685723540562465,2.2369718003773156,-0.2022598434134446,0.4182021148182595,1.056192082582149,0.7261468320247553,-6.765147346613343,4.438411974883689,-2.161297882897921
-1.1532958472291581,-0.6786936295230377,-0.5344010475186629,0.4323298354608259,0.49929329362944286,-0.016162237736612087,0.4323757809925859,-0.07939985511212391,-0.2088842443350213,-1.4381471662595133,0.3961629277275872,-0.08469940774310167,0.21407300745308935,1.9319238636338583,0.5385891044755547,-0.4321820781927809,-0.9144775347139551,0.6702894614468244,0.13902252815960253,1.2009403926484354,0.9360288368945064,0.9625979111104773,-0.728424767665677,1.0889909537981346,-0.3797558190722318,2.1935819147506006,4.418282613760494,-1.1340314268776803
