x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y0,y1
-1.2942230140981605,0.32578809830986094,0.8720744101878931,0.6902875751583609,-0.08721038977233381,0.3783815194409668,1.0686749585302868,-0.9621542057407635,1.2334833914559735,0.996182958761517,-0.7855284452660224,-0.029846559472457873,1.2841436649455018
1.7870915045756544,0.40205490363894053,-1.7223531865679278,-0.6859681012765646,0.1903429376142754,-2.5369214204080595,0.9971954378660239,0.14806390202609016,-0.565582005808071,0.9926862143721136,0.0338423780872053,3.703817217410826,-3.5897748210730787
-0.05846472664285426,0.2127049124359936,-0.22100020550468302,-1.8769460946130685,-0.19313352143275161,-0.26287517385516573,0.29348244229532394,1.3639047683222536,-1.2041249530631737,-0.3709478954386338,-0.20108924729072203,-0.8736148741946813,-1.1623992958303888
0.5328268198985222,-0.7462479476109395,0.1800352416103678,-0.4408882781665331,0.2710440881718201,-2.500786892256683,2.209329501171514,-1.3239129878397173,0.48446111547163334,0.21638594108193834,1.6688160062072355,2.7574770940808127,-1.8800745733429303
1.9972138809329207,-0.805418391703882,0.09322471893459965,-0.31255680632582306,-0.16827754785090093,-1.395277833769548,0.8362324176406827,0.02470975244542596,-0.7237828737010177,0.7127694778622312,0.7325590116844013,-0.14434278109514848,-3.5673088908247528
-0.3770539869382112,-0.9731305062990392,-1.1960557935085812,0.2058123939263302,1.1561326034215471,2.0702063388664214,-0.35122629316290327,0.10020260108370452,-0.5172708056235794,-0.34203892306510636,0.6673313598290275,-2.110194910142481,0.0761799475568844
1.8721858949693397,-0.29776359725718027,0.385043867374136,-0.5567583773032162,0.9746176677692935,0.4457525287608735,0.8809366800196119,-2.25453731133993,0.6664478435387676,-0.32749934825568766,-1.0194904015439563,-5.565862971419918,-4.932477447906092
0.5213612252118093,1.3238764407637527,1.4698795484318186,-3.065579064630189,0.9245685911632716,1.7061823229361492,-1.9116286949822463,0.899878174003399,0.4842927787884096,0.31690236862504856,-0.7271450756099138,-6.016773041045083,-5.035779146315603
0.6778444623430385,-0.3469130592034317,0.5331072082941256,-0.27272780686643705,1.207234428786205,0.22535041071275408,0.015483580239493663,0.8411806639934326,0.3761064448836041,0.9631413863812728,-0.2628746267669271,0.6008463419114942,-2.366088446243208
1.4098471146027463,0.6600013003237858,1.4379973196386067,-0.2002710839259305,1.4393604766216552,0.6415895497953301,-0.6407993073754003,-0.1169299354705392,-0.3591817772621897,0.166344285296654,2.5184305855803935,-3.4216214499648365,-3.0358555371566958
0.9826988144987115,0.212543125465689,2.0280268193373847,-0.12880957311489322,-1.4477578670944453,1.4070128390063417,-0.8800069184361993,0.7244050655778544,-0.04305326933675251,-0.9671361790162007,-1.4747644787878795,-4.784009932080306,-0.8960166152250395
-1.8512591020146305,-0.9294262412024544,-0.3656418044715421,-0.37488855363489865,-1.44246932412139,-0.5256874696262709,-0.36884885582899224,-1.1589762444523857,-0.3695673692672876,0.793292816430552,-0.21688833266509935,-0.9623035270547062,3.0802755610115593
0.6873960560249665,0.6646059976027044,0.14483138919799443,0.5380357532806289,0.20324612041445997,-0.3624446890018775,1.2369533851306267,-1.7203606167987682,0.514376858129617,0.05381226693917958,-0.2396145124526892,-1.3417509855747023,-1.4239181950801536
0.36565084102805034,0.6314323266805254,-0.8543098479263654,-1.4601860323363978,1.5679032050306865,1.6903231084737378,-0.9347881868749212,-1.5388693413747754,-0.8307796888891994,0.7991419362595883,0.16179910126610242,-7.257965577341087,-3.416819073430705
0.010911972898794147,-0.7344669410320255,-0.4472617659073966,-0.1576429349931528,-0.8307359064216071,-0.5851915451082133,-0.15784304101457933,0.3965887308956387,1.1364590213753094,-1.0121022857853859,1.4293911072844085,3.8096614551902257,0.41310843507491696
-0.32068129211486074,0.6105186273722224,-0.9713568019473225,-0.5125357092762356,-0.32057799992465574,1.1278122581320247,-0.35616810948171135,-0.9330219906393068,0.5433754205731071,0.4071114853327169,-1.2806056930347922,-2.628352319216162,-0.9632790724017815
-0.014925428291637075,-0.4185643872353097,0.5276800182464754,0.20661774150075524,0.21251342356931222,0.5303346577021951,0.44418769492099053,-0.09187754554131804,-0.012779699735469864,-1.039617434722208,-0.5278112721700208,-1.1421094105527057,0.5228417751924291
0.7145042934118474,-0.056216570155486055,0.32987458344936854,-0.1188182390827528,-0.8335516766836503,-0.03995045672332841,-0.3393913406619448,1.6820784495224774,0.8490723260385382,0.58935173969975,0.6669538831324188,2.850303012177627,-1.5583221458543404
-0.2510110121561989,0.10790553935791004,-1.1455959657513652,0.8638348049112452,0.39332818247886203,-1.6250654671321165,-1.9362157203148922,0.8111915798060202,-0.6456570654281151,0.2979599768092743,0.6855337291948199,5.610513987621463,3.1307114820259363
1.1394173442434417,-0.13366681879847983,0.5133213144075336,-0.41519701386602215,0.8919533813301178,-0.6694868892793976,-0.10004503792989805,0.367904865398612,-1.5987583793541122,-0.29665677727772344,0.6455829682446161,-1.566316016488879,-1.2091644952791787
-0.8050261216012845,1.4824448522051943,-0.7957316453933994,-1.7116292098305943,0.1410699275959035,0.7830564055609206,1.6519361161241088,2.657859449038239,1.0362185280606047,-1.997225310666969,-0.3256394434664656,4.032229749121135,-0.8648340245569415
-0.21742557729448211,0.049737050153301945,0.27038106380716315,1.0141468333692751,0.1488510650276859,-0.46107067670974433,-1.8663750188464754,-2.578629932038526,-1.0999709591208435,-0.5477332588786777,-0.6518351601650088,-4.095167157545578,3.1494827562341507
1.3561812183743374,0.027010455582930592,-0.24761132781625222,-2.2077287510097845,0.5839828700154757,0.8170655347255867,-0.6265688068467948,-1.863419352744806,-0.2390446067678993,1.2031981210162273,-0.011976956981781785,-7.78345809001174,-5.955603685998066
-0.9449512155062071,0.8764592004802702,-1.2597012519180162,-1.0978767693333475,-0.1472089041115002,-0.853834505752888,-1.0303752679388765,0.38871536953716385,-0.12730968205200743,0.3568707841021136,-0.8740922573062173,2.117654309991793,1.105182812483084
0.7475815189430647,1.001968112803562,1.601021847109034,1.5651282984224202,1.1575498763062206,-0.5640504565431583,0.5435094686893162,1.1831852312440099,-0.03207886837559522,-0.3430023191988237,0.4085976834396755,3.12629135787865,0.7352594261184748
-1.895842889576224,-0.8656888814209438,-1.0683216511680094,-0.7240015209578893,-0.73370766988228,-0.03020996410593533,-1.1719251798634993,-0.6139412484409642,-0.12332352282324698,-0.5518149437908529,-0.31479793921548604,0.14052877046234905,3.5581053803842266
-0.4105967065064763,0.6019374645484326,-0.6119472850988353,-0.8065470487113154,-2.737384840599975,-0.17310954379669632,-1.669068027107733,1.1498527255350843,-0.8121583871892477,-1.368680347022929,0.7377418169323113,0.2381994124148239,2.590088964416662
-1.4026153350765487,-0.9010311263547081,-1.1755414724453994,1.6775744171448583,-0.5721100636976372,0.24717008930444742,0.11011154315259888,0.4859127666215842,-1.0752488019572919,-1.7892913972654143,1.6280459696537881,3.1111830513130467,5.825234385560421
