x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,y0,y1
1.038963371496157,1.0536159574900923,1.4540432586598067,-1.9147094967075189,0.006512891592604574,0.02717399246739586,-0.9495403714528384,0.13723957258412536,-1.2456585610516326,-0.6685083309812211,-0.5131136190372814,1.280528122137031,-0.7039630955128706,-0.6965933829354912,0.5034274544819595,0.6596798932591564,0.896958016760688,0.346107121083919,2.238886018216536,0.34961111311396353,0.7099775274345084,-0.8612407863327041,-0.30931298957833026,0.21523623551993398,0.28063527339780553,0.6720310264290331,-0.7023281868237087,1.4224399619013104,-0.10194897046338013,-0.3898635883083498,0.14063856561645224,-1.295451907042808,0.13646542515149326,1.6751236508441834,-0.6521232899476039,1.3329448486719577,-1.1925907596103873,-1.4083543734882507,-0.6145266030243715,0.2794856827028653,1.1544099992329968,0.0666011990439034,-1.6171487971046936,-2.03547039129761,0.5618962807876531,-1.568815277157301,-1.2758759861728501,-0.11820528081901659,-0.758343646758524,-8.988397231956148,-1.0362535573287628
-0.9705776752081472,0.3710612103519076,0.05517521909248197,1.126700470971614,0.8963158695668536,0.0823113620939125,0.8483347347863207,0.08207652593139479,-0.39715006162785166,-0.5427322722198138,-1.135381847245807,0.3572384476400369,1.313594489086825,0.10628404133884456,1.3545712095468512,0.610852929833637,-0.6115265348066558,0.7807313276509268,-0.6099955737025543,-0.5887148839127545,-0.48920526504338446,0.6886826796094484,1.5763325330833833,1.1632321207878782,-1.4255444835192064,0.6016857254307455,-0.7928377890026376,1.65484155598915,-0.8414831900408666,-0.5026046313812562,-2.7421017190392503,1.46472038728233,-1.1846730077427905,-2.317636752189798,0.04189862854960673,-2.066595608456597,0.771927159248224,-0.35168288429753486,-1.8944309688169843,-0.12124901597890905,-0.17686135994185978,-0.182022244682494,1.2545192287334832,-1.4007945537645443,0.2179473702019748,-0.22195479807058996,1.205981657599936,-0.48017403859694124,-0.18776437516181368,-3.466697169375947,9.660395858500458
1.3029255629734642,-1.723292505874816,0.42726607107422215,-0.17603437297186852,-0.04144215678237989,-1.5171462498184762,-0.02491528494559932,0.18843747275447645,0.01710142381518284,-0.6800138497550827,-0.6381069180129494,1.0227544399070554,-0.6157496502560506,-0.5285223320676463,0.0373759174521861,2.088271263155516,1.4289034201954143,0.7818174988818579,1.4619746501398985,-0.22540880665906649,-0.17049186601444533,1.6166226066323541,-0.35889186529267597,1.8024022816895853,1.2332720716674352,0.7824578257037016,0.7537184194417739,-0.25217075203698397,-1.2066917329723188,0.7772616517548745,-0.6553521548029015,-0.7249104843639245,-0.2588905589751689,-1.0950242465453395,-0.5836079094698855,-0.47361488752066827,0.31134579664459117,-1.1141118042179088,-1.062637360862063,-0.5262487803538227,0.14276352186018715,0.9444354225009048,0.3156592392494398,-0.6833479129326998,0.6395216970639207,0.37037211077015303,0.7623131227578184,-0.32139987952452087,0.24156419044693103,-5.798383942757312,2.189100992787449
-0.6466228624030826,-1.1249388264935059,0.04909695205864775,-0.5834432315309194,0.7811855467328077,1.1991085546057407,0.10836286579310139,0.6239131823159314,-0.3056969616102852,1.0258082760794425,-0.8834124905911749,1.6883306164052514,-2.7158397600124955,0.7793335224348118,0.738327156566475,0.17918168211426697,-0.936672167171965,-0.6774148912613913,0.5912304210284195,0.24458703462658304,1.3078602478542083,-0.07431769695451511,-1.5818830844066516,1.2444723202516363,1.4013094548184883,0.5402563575210527,-0.6234716376534676,-1.0536242187694982,0.9751188034693627,-0.8690722938939321,0.3837807834151003,1.2906012681948809,2.2435140137288525,-1.1814347867730546,-1.008970321976414,-2.077676341886213,-1.1174984040290352,0.9844378211734107,0.9458622992381598,-1.0642186122736295,1.589104117591872,0.8397183835342223,1.4962209548714591,1.398487049408642,0.22711005087465785,-1.1083721742438806,-1.481702020293988,1.2201157107685676,-1.677495087154716,-1.5991808105256402,2.851778536920925
-1.0083026020715156,-0.33654792209621565,-1.8873720722599387,-0.5075600813665799,-0.6327742369630572,-0.5889895109837316,-0.09700413748596311,-0.8630041983530672,0.9961568045912164,-1.402154873993121,-2.5336783304021298,-1.068454549575595,-0.19350342774704063,1.2642801060305227,-0.01818086595982935,-2.3205486128630226,-0.7716110333085826,-1.0747631750565296,-0.7940646599294885,-0.5978124827484194,-0.4999708175788797,-0.7705789348032204,-0.7970774473935448,0.5369636797647812,-1.033720134185239,2.6882833052268302,0.29475294233468396,-1.4261932310359349,0.6916983333931452,0.673832475903963,-0.6653602030684472,-0.04944674093458391,0.20403839856761077,-1.1826453864211153,0.727429920225011,-0.49607444824932645,-1.1862406066642568,-0.6230128737637776,-0.3097439610735016,0.19595916456175536,0.7110718862011848,-1.8525949952251863,0.4470080806385074,0.888390121159666,0.28443744650454356,0.37009467446566424,0.3152654436856482,-0.021826775029840408,-0.2474795149248145,5.974528009248275,3.5801360496480044
0.7760522288065465,-2.47136594069021,-0.6986856390565848,0.5625306630523073,1.890748422388934,1.2607720431264835,0.91408996196817,0.9619480591449768,0.3964126823202663,-0.8268967592979134,0.029214152291258327,0.19690247083646092,0.9054350477401976,-1.5944921357331792,0.15893085370604557,0.05166892513416751,-2.8122153986758747,0.49624026819801625,-0.26235514870337684,0.6147251093407267,-0.6812658312727142,0.3312543579203288,-1.0197519235418842,-1.1241477516326626,-0.21331119494760428,0.40465402692376795,0.7018945945133754,-0.13866446913551178,1.2156235074050414,0.08757860767380857,1.5236583626330387,-1.2902827053077652,0.9529330192643685,-0.24923251881339,1.0144794733630635,-0.7756304090239748,-1.131902058986555,-0.39612870945512313,-0.028227223796151724,1.1241603781070832,-0.3054189800764051,-1.2044321928687824,-0.9173271974433423,-1.1608882464777601,-0.1393243530154378,0.7037983024742243,-0.15540548983056385,1.7108666708178282,-0.605841543308348,12.21511448542945,1.8226805103245118
0.16672670064131373,1.3820586467143585,-0.7275446445368844,-0.169475374551398,0.6409020280208862,0.21659960126956013,0.5386525791452851,1.18745988841857,-0.35754753877460577,0.21806897930657332,-0.16887410120314442,0.3386876978832723,-0.6575063075307331,1.1627499248224489,0.8911636036794237,-1.4990485122224966,0.610376577625069,-0.11544602591146996,2.0946616667723865,1.1817421364459753,-0.7099329406185634,1.081336650358992,-0.5215438733712958,0.15318366845440198,0.8242499131408454,-0.878216883713133,0.7704198027049466,1.9926991060617798,-0.4875515752277383,0.06640799444541741,0.4239180935891353,0.17501710854498348,-0.9813163958589733,-0.22527312079874937,-1.7917877538278868,0.2649713769592198,0.6414710757441293,0.6545397008536396,-0.07608704969049881,0.946805282044377,-0.050870716288289694,0.12494980775319499,-0.0012535222456150146,1.3573187013017507,-0.3732900990815875,0.19391542818300303,1.1816263070849249,0.31232694799228905,-0.6061393392637949,-6.829917961925995,-4.965125484137904
-0.03800288852349728,-0.9301476420731499,0.671976041442407,-0.0637726791988635,1.5019389911261836,-0.6853840889265165,-0.5106892398958607,0.8527731914822144,-0.48859819055009107,-0.6461836125682099,0.8993983925535867,0.5262760906417282,-1.0033186482210015,1.0199268527412204,-0.25796499551681046,0.8663662690271483,-0.2059417234269418,-0.1263743063735352,1.0744996157449889,1.4511719682836004,-1.6774630809416748,0.15246081161376884,-1.65437665584323,1.3388627681591385,-1.3250725136872288,-0.7839977184794694,-0.30228441546577745,0.6797682016886273,1.2184920754595745,-0.10525913731604243,-0.6068829658382108,0.4302133859934156,-1.557241542536257,-0.2515918731272606,1.1237252891998093,0.34711953927004097,-2.0569053026990542,0.6952842754463605,-0.032014789837526224,-0.7984984162995333,1.4041952068208472,-0.9924155930492847,-0.056567519086773016,0.7001468441448979,0.06774131840016091,0.23325403226412883,-0.26767208683036653,1.2549465119618792,0.5026900350264016,2.498091363395963,-6.423528811305251
-1.6240793759804335,0.3039254407646772,-1.501551685817976,1.8421041397327087,1.0680823897698957,0.7945667676272455,0.6887699771119871,-1.7777964726369113,0.1358471701111699,0.15267987321904236,-0.3534333890357458,0.5543865769289461,-0.1176521949196508,-1.1770381345409346,0.30223345716691,1.0679114406190058,-0.17556712195963844,-0.4620750904350039,0.5624290300806751,0.43997248410388445,0.20123265062621568,1.020401974708006,-0.43022483026400465,-0.027176255748585666,-0.3609500143362283,-0.19512008892265814,-0.08657584207545584,0.6649341670546636,-0.23382089726554245,-0.4702060077199566,-0.1429387127843118,-1.21817791211261,-0.21591246207756562,-1.9675585355907632,-0.4701022314802581,-1.4021393180484159,0.3961914364809758,-0.4489416027995925,-1.6895773585413214,-0.2540677503886247,-0.22500922486936512,-0.5464800158403115,-0.17812012233926067,1.5194620718600558,-0.05418941442833286,-1.319715342449262,0.37059870067830086,0.3272833900628482,-1.4464645552158348,-4.092372016849583,8.059725836431936
0.3963883860053809,0.9748035749159792,-0.15048714404871621,0.1270233547406119,-1.06909925758661,0.6833960022578004,0.727155781507722,1.1895518025375014,-0.28724310792389657,-1.863269825882951,1.6990307757506193,0.050684824151502966,-2.0930932820883874,-0.005386142156452241,0.39490426018852703,0.3704749891508863,0.7326160016654037,1.6431192373200507,0.07024719505376596,-1.3494264372716556,-1.8982707220362813,-0.7586343293295252,-0.07386182506773124,0.425230872030316,-0.6395384969422369,0.7925131338550672,-1.437998835585993,0.22611067790913614,0.9139750146946074,-2.1253349949154843,-0.8406406296614631,0.2577462298926502,-1.7795353558963474,0.30367589470143475,-1.5951779994634243,0.6491473046360916,-0.13571054855814838,-0.6349745350298694,1.3506998380003468,-0.1501970323557033,-0.566692306084284,-1.3148130302402008,-1.2857641730274156,0.21671646422548305,1.0270948810053537,0.4189139057318798,-1.1849455883298936,-0.5607858237805049,-0.2867999092455129,-9.043111391183087,5.33587292230592
