x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y0,y1
-1.1118570483907306,-0.8975703268122232,-0.21280369687268824,-0.6253894724215951,0.4995128342950986,-0.053220246176165754,0.6536665142101209,0.5163997291072355,-0.3385879122720935,1.5713013927171342,0.11129228844381917,0.18478467472719384,0.49166629701550496,-1.4656708447346198,0.5349984310592996,-0.5496237202363412,-0.5675696355065758,0.8777306317150706,-1.4555758598001631,1.3742643385065256,0.10270938927992453,-0.5288549900862473,-0.8058446324900201,-0.36020648819082146,0.45357397738402,1.680540425967368,-0.8957687020875376,-0.8993718159756197,-0.6228832850336836,-1.8588689156630769,1.823982477660579,4.783725659376099,-6.1131998241477925
0.7280028639525302,0.161253059423296,0.8402554583107467,0.9980962496774344,0.9809930769795882,-0.19550852380263753,-0.47585410329530387,0.27220095600695354,1.6673404263380474,0.2988265994933588,-0.1623304615137859,0.7532925945938417,0.9856978575234082,-2.0851852081923012,1.4633079218776097,-1.4277331334825272,0.48959354195062516,0.5900382367973891,-0.19950747951105577,-0.19672384777486437,-0.6948794901994514,-0.10983035642861073,0.646086268833168,0.2530854803282378,-2.1158841264961197,-0.526367402180242,0.7756874885814161,0.5302655847010188,0.5086472284734693,-0.2851447196150501,0.3955671813472926,0.35302109416195493,2.190989432917301
-1.5325807079304834,-0.10228059703856691,2.0159962163708744,0.37755126953988044,0.06278083983149009,-1.027821834366488,0.621133253101381,1.1473185892921554,0.6229754553108678,1.7543457771260413,-0.0010422791901900904,-0.7436283739856603,0.19515417487413741,-0.39907628985869725,0.0210621186002518,0.2551639014774333,0.7667425500455708,0.12221552693896569,-1.398927202566244,0.7840588098530015,-1.5222568664583869,-1.0056577911501805,-0.23899165196305572,0.7198502255017764,-0.040988931675205,0.526555392806626,-0.9334736673779419,-0.3753531039189331,1.0138750899337,-0.8759102114091522,-0.4296028319703804,4.383388646514338,5.059867148858622
-0.4773564971305933,1.168109634296069,0.1329824472654273,0.11133461354351844,0.05156627755601335,-0.5980041231077537,0.01567120228424678,-1.4207806885615433,0.7573078701034176,0.3260727643870238,0.45005730898125257,0.022496956065531745,0.33817621203695225,0.27144789909231587,0.25343914227645237,-0.6494400369013931,-0.611539936207197,0.22334119401836658,0.4483707585091028,2.0287367558510647,-0.51285431200254,-0.47115703883174714,-1.2578612667989344,-1.8336436059393446,0.9167978681033303,0.1336384151921934,-0.45097333175173365,0.11946930338391473,0.4459061189879466,0.7001049098461759,0.24133410924283388,-2.120218799099799,0.157919586968483
-0.522589667168676,-0.7896140174237606,0.5783289219680666,0.12053326637132573,0.738973900417002,0.043453799688209144,1.6605927259373552,0.25284814677900175,-0.7319612198686278,-0.42959895466578263,-1.8059164156778091,-1.7779126970558632,-0.4568780327454268,-0.5587254692442694,0.7644997824031888,-2.104915213610214,0.447317999102048,0.4662660913656717,-1.3730005030669816,0.6308318048023417,1.7390279311010288,-0.22271518507600682,0.33598332736339837,-0.11488361663022421,1.558785257251302,0.5086913306507468,0.5363415526438321,-0.6863632705985188,-0.3959966704935835,-1.0823728786109026,0.04957871570580756,6.804440813694158,-3.4699208770871737
0.6350334793519617,-1.6341816767041801,-0.8822275173611346,-0.30717104083407787,-0.7447309672235953,-0.9152469169741932,0.18077093761387822,-0.9285760779619345,-0.8925617330088208,-1.8601383032199932,-1.5849298511032015,-0.6124294608016997,0.5487163939753686,0.9283464588347915,1.3513031995927174,-0.3457627892416343,1.9818950035496798,0.4241210118247142,-1.4304035570123643,-0.9896065368980699,0.3238473346947661,-0.5131440099085016,-0.5591059650650594,-0.541029013933548,0.5369357516582313,-0.5120437428717383,-0.5134595749257866,1.4789068863299346,-1.3812206002268936,-0.18287615418306255,-1.3304311768683938,11.472876774485167,0.15308040630890288
-0.7919787747123271,-0.0858868321331924,-0.3438105847865514,-1.9001145980931615,2.1317679608907647,-0.2735587294307572,-0.6567263171601213,-0.8439670070542225,-0.30176376206955896,-0.1624836319830104,0.20445453230162117,-0.44249097964445255,0.7086701883263719,0.7594509929290442,0.7401204788803493,-0.1492124046245897,0.34991664735820155,1.0535724769765074,0.5083514863512902,-1.7858859244585388,-0.8852675676442749,0.1557241700931032,-1.1381956992523687,-0.961508373285417,0.6585915294792344,0.7199418145656734,-0.8118304978116742,-1.274346739859026,1.2440488286227644,0.41136856207194217,0.5013916610174624,3.7156245137422013,-4.783340707082706
-1.4337624568067715,0.7154001276559088,-0.304976137709547,-0.24388693015509122,-0.9119829588591656,-0.6581367675188525,-1.7673099583810747,-0.6159486736863169,-1.3501405322682767,0.34827264433277466,-1.1710217918780434,-0.8631838473116349,0.8622779284245267,-0.41231290368301354,1.078192881974886,-0.26146353250046067,-0.6066083619294262,-0.6884665216652255,1.0269710941538128,-1.057225900518948,0.5652613031888444,-1.4202276277558779,-1.730994569606683,-0.5288793742462675,0.08761791568005448,1.1799636929184405,0.2276647028659988,0.9777151568490537,-0.1552969540416338,3.105951773915477,-1.1487265683435643,-7.146587620712328,1.6507682291818022
0.3590607935314971,-1.280429774473283,-1.4295142746292304,-0.29217890871947794,1.9108945523000442,-0.7560582407819301,0.2187071592477856,-0.5479396447103801,-0.5415127301613418,-0.897371670251161,0.3163150873301987,0.6223438094427182,-1.3694847232483631,1.3776722457698554,1.4306047770362738,1.552100958023649,-1.6217189860398318,-0.5782789892633474,1.6939369568518783,1.7918164902748253,1.986770842980926,-1.2483307667267225,0.5231849934820784,-0.7885266052591815,-0.09874033469733015,0.7107127511196217,-0.3139033029848102,0.7509476576592873,-0.22450512778120657,1.839423413102501,-0.5022113512148185,-5.437172265484935,-9.452639254198793
1.2426236316781845,1.156614660008505,-1.0697281813002935,0.08228778576039514,0.3931998299412438,-1.357103672251666,0.032421415904001195,0.33811502872424104,0.8072430154207282,1.6983214784146126,0.293792516261327,-0.1655566656883457,-1.5325550000024455,0.16450881002147946,0.21631536789235237,-0.5433392134453601,0.7610850045800247,0.2040932287503978,-1.0664573194917444,-0.6423005269508074,-1.5552723841212648,-0.21279188645402297,0.9320821139917488,-0.29204004240464415,0.44000735073545155,-1.0051761215841313,0.1070674481447533,-0.5538860344629093,-0.04703808658618515,0.03524145211164599,-0.8217947975419059,5.295272998812941,6.979739057338452
