x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y0,y1,y2,y3,y4,y5,y6,y7
0.184533700610121,-1.1640683034010042,-0.14492617081731668,-1.0526071054974044,-0.27189572512838217,0.9250565850187074,-1.310045960187184,-0.6619798995151364,-0.7483661288174617,-0.0692296264001477,-0.5283650933826056,1.7565725604635773,0.23412101449421144,-1.201641558853419,-2.8649302520364923,-8.746144136726565,-2.4951044645931018,2.9489776718677447,-1.6243511371985229,-2.6006956757288227,-1.7172298678209081,-2.2069013197743654
0.3374182277902918,-0.3650018290463891,0.5594065252109686,-0.17206295509923422,-0.09050062746484827,1.391192578411695,-0.603014252230647,-0.7557679166456014,-0.6033782325867454,-0.7616291339088099,-0.6635107159058599,0.393107301268599,-0.9942771213363739,1.6704625047408226,-1.9833468914321526,-2.119646739969273,0.1622302067276481,-4.261718610419177,0.6793722169923173,-2.2092586636762936,-2.177105943208719,-1.3468191147128132
-0.9488471286716831,0.7079868141232687,1.1119745348121501,-0.4109442268126009,-1.2056206830212206,-0.541614386392576,0.6677396050012999,-0.9489874179633151,-0.2888288546669906,-0.759215996183318,-0.4054255634828105,0.6838996110729492,-0.8530882012091716,-1.9325342362064712,-1.4068189305680512,-2.321079625523694,5.480738895225799,2.6603902205239085,5.43735604153077,3.380874330033019,0.19908354299470177,0.194411005427857
-0.6878923879190797,-1.1251983145277995,0.7282143982315086,0.4491759956077324,-0.45084901729707755,0.02225037450180515,0.5712090723327645,1.6708415006857518,0.7391258323409704,-2.035955581212438,-0.3836299162997767,0.6627677532892275,0.34684933282024744,-0.8738664214424815,-0.7776105777365152,-6.033999175616066,-3.322065433086755,5.890021318763992,0.7814867716507393,5.876620313896917,-4.867112029273438,0.629277338804945
1.1878970268549256,-1.265592094215099,1.8763928055222545,0.3961250979035975,0.2653530232204844,0.8452680331457926,0.6476334438319913,-1.0684276379322297,-1.0055136500388855,1.3286510268630503,0.4363768920006693,-1.0896181089976713,1.6685918045035284,0.5615083472440789,-5.503768630203551,-3.4884996825465593,-3.047951036126561,-4.212026171653307,6.7108653972663905,-7.041516112540367,-1.2431949349387896,-0.7297614684477289
0.42222137769190476,-1.5206978140472929,0.8670471480432922,-1.323605344669798,1.5118864459789878,-1.7431137191251467,-0.641659242030054,0.861022171776922,0.2047512529696106,-0.5351596818420353,0.3882128957856586,-0.047523861499641724,1.9343714085176973,-0.5096410108542582,-2.31662732721896,-3.2375837222868116,-6.069421013920767,3.9949202425071917,-2.741717000313254,-0.7681988241779323,-1.90480935129601,-1.8337501553804334
-0.2427511674960282,0.5929543058246858,0.9353121932036473,-2.059093985931999,0.6467413217879229,-1.5506115972587868,-0.4130459000834342,0.625829154701201,-0.8539945302950214,-0.11728185164937818,-1.0540524139519851,-0.17573121979517048,1.49971413210968,0.5948221750981121,-1.463856648254322,-0.45671210234010523,-3.901036303855897,0.8843304017096658,-2.1369585024453372,-1.9851085485869322,1.6182887573632703,-2.1814589000000417
-2.7048609759798543,-0.3067021405585342,-0.1483837948363332,-1.0063943467946153,-0.49423497705043556,-1.164855908622745,-0.19245732626059187,-1.3558805814840704,0.8403070308160634,-0.770376093995797,-0.946194311030466,0.0933739775733318,1.329715571229213,0.07760835881614764,4.544829986462738,3.560053745159956,3.422649296764747,2.1031850745375236,1.827841470201413,4.519141932673752,1.8853708632977821,0.05771551019913658
-0.13304044869741355,-0.7734563977386654,-0.2114546772482246,1.4960206296338319,0.21611335265902543,-0.9552482192009132,1.0532913636107148,-1.8284299398131683,0.1260784312434057,0.3121946031323037,-1.629538388577183,-0.2913848143288391,1.874017500957653,-0.7981812981690106,5.822594663620191,0.807247607725949,-0.5166430143212137,1.8231038134355266,7.6491571461152965,1.1186467632279253,-1.0036165431141197,0.917459952460203
-1.1202630581581883,0.10332862596189518,1.1621385038637149,-0.36846248198665255,0.5038665484935789,1.9667257416121298,-0.8096297158552663,-0.8112849446687969,-1.9326539195965777,-0.8650041138070782,0.2975204871622429,-0.3636697734016078,-0.5742761657026498,1.1379161259413277,-4.723912600552357,-4.732419519659189,-1.7323784994471976,-3.9062983512352503,0.30740112807941333,-4.356209187290608,-2.303070804518483,-1.544487571584324
