x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,y0,y1,y2,y3,y4,y5,y6,y7,y8
-0.5050665385504541,-0.49561658060950425,1.1239035304152059,0.5860237198045707,0.23653568934019795,-1.1663392512984572,0.24078805027321193,-0.2127948559066057,-0.9124456121909962,-0.6015944345152374,0.6961569241191425,1.2424227415648674,-1.0574084842563507,-0.9312686401569729,0.6941349906666219,-0.40919294870824446,0.5527520211545167,-0.4226430207713977,0.5769945178401591,-1.3737313056868268,0.5493296145391866,-2.099237300842337,0.9253254835836011,-0.03401922331990805,0.44123244954040064,0.23712075316963413,-1.705846898966483,1.3668275358297117,0.33448599349290675,0.7563285957807503,-0.7992166808014226,0.24077546272725708,-1.309897956806909,0.14922669348334486,-0.9395651509701163,5.0072352319089966,0.6051590488236271,1.3308599814699331,10.825909733410162,-6.169012465055667,3.410524397270693,7.328727478278835,7.275371730400462,-0.11123021191731995,-1.2725319339447843,0.49120596298650127,9.197338748959544
-0.249586868836392,0.3990041083210461,0.905342999245486,-1.0727572956937972,-0.6725805140395953,0.9725035261682042,-0.21805192737918963,-0.7476620562188974,-0.6309730810963556,-1.222473483827189,-1.9593449553037083,-1.6961307393986909,0.04570350397118221,0.6716163349667212,2.518934850549602,-0.04138514467072292,-1.2799602071802063,-0.02846243519970754,0.702930971978824,1.0301804399610046,0.9331189165719367,0.5727748414477064,0.09529386733153303,0.7368115058736469,-1.1848209108091785,-2.0081697862379153,2.0932526483520855,-0.04702003738961521,0.5338981611340444,-2.80174554643903,1.5448990851829798,1.1558654760337568,-1.5656053485992358,-0.31730677897791415,0.2662278537689567,-1.2637836921135384,0.48875721535137967,1.045625674745196,-8.301778830104176,-18.68471965551519,3.8377742986825267,-10.45269892601548,6.3196742729633755,6.282480394423747,-4.8761696765970655,0.3050107001979258,4.559956209556351
0.3242031568059357,-1.5662249578739613,-1.0367250714385836,-0.12379726430209129,-0.2495711327362147,-0.2292577225202592,-0.26465195578402084,-1.8040123388150169,0.8056547191785275,0.6272554789032958,0.5223737129413323,0.4297153940061078,-0.2841102992003211,-0.6070710414457481,-1.0176132395579796,1.5429258451347228,-0.02050863030689582,-1.6605795118097748,-0.02921390123321483,-2.0842592493407484,0.2480094065896661,0.14297933858995718,-0.5419202814737889,-0.9394896481056498,0.5624261069226848,-0.08301659800345203,-1.941696833208189,1.2038893363236842,-0.9398298052028482,-1.3181795025578418,1.3586743514154374,1.0595827066881252,-0.42050875846671915,-1.2524858796322487,-0.9097211410563639,-0.43749886727649573,1.2161997557296202,1.2949932156345114,1.4919973973883958,5.470578673706504,7.530730773981109,7.740345905982115,5.799570025851334,5.454332949415426,3.500985777412708,5.002626111714661,3.1980234713179576
0.16597912954509245,0.6501184507924733,-0.2093648674610194,-0.87282390815672,-1.5005984973544158,0.32291779770719775,0.9003735251578661,-0.5106505858390837,1.1875224500615589,-0.3849361195680583,0.08374793337625122,-0.22107079764303406,1.2364629323395384,0.4926700551248867,-0.058367957936359634,0.07660327278660399,-1.1888961763130168,-2.233442755561445,-0.5314868020894689,-0.19401184363761942,0.5312676461555859,-0.1631109944059856,-0.4692116565099809,-2.947564077689866,0.5271871210325845,0.21102073093077572,0.8138406167424004,0.027262370699526885,1.1468625306922122,-0.5505328623808483,-0.040558065470861424,0.2405078759300687,0.6598864551896596,0.41641154283597803,0.4775887527460165,0.26880348222808786,-0.1927035894578016,0.9012630934925482,-7.763689527681789,-4.521087541756406,-4.644132651990396,6.982469774062557,5.428597086511847,1.7686755938791994,9.638283647507036,4.810876251031082,0.48652213651823506
-1.6743112785847285,-0.6291552876651237,1.591841843535854,-0.6725856897659785,-0.0781526107795798,1.3878025839302064,-0.1260976992562275,-0.8338823290287616,1.1983605378021875,-0.28934062067089594,-0.22104484833172314,-1.9803643344350577,-0.12734088760381643,0.6829703976622705,-0.430852274686619,-1.2813501940378846,-0.4804610890887632,-0.615207331261787,-0.2536355191648337,-0.5176010460065542,1.6645815994750521,0.3023523817690923,-1.7402138801862845,0.0714939843251151,-0.03995371064004012,1.1944748686605793,-0.1560124546333821,-0.18474011010959693,1.8629975479817016,-1.0688174166820734,0.7976842492060181,0.06389044600352078,-0.5008575568769875,-0.6481145850590398,1.35835200747208,0.46530619801322315,0.6011150120690152,0.8897732746824871,-6.375046017382063,-2.954887989247113,-0.6664779065602394,12.153374615659349,3.1809106230070245,3.17393642320538,-4.853330550260696,4.187294345934434,-1.2795136545682104
0.3419040523093288,-1.0609890786978335,-1.5717165483439663,1.539643205670846,0.20801478059121073,0.07926349477433296,1.8045789867751916,-1.0643588102293073,-2.5234861496608363,-1.8115564270167634,-0.53089479772306,0.11717367903825635,1.391643307453129,0.8432168643839899,-2.561767673115006,2.8006928689794113,-0.41053449986236273,1.2278040719880887,0.5460116735422565,0.005346467708195586,-0.23705115191251808,-1.1123669955562097,-1.2878647222365807,-0.16623744248330813,-1.3881935388092603,1.6479135709035135,0.09694991388483402,2.0927152537732607,-0.43561464956986085,-0.5905194014478363,0.590869210120458,-0.25928078517636677,0.9730841490861157,1.4382173039871238,1.0991503761899304,1.3644189617927025,0.8175862477827326,-0.5490502006109856,1.1494149209725477,1.8383671563324677,1.0553147130124416,13.874227556429222,4.704291848861329,9.750167349015287,3.998207274899257,-0.08639921694764219,-7.1619015099915915
1.1398766968405665,0.6976005710745069,-0.6177279129450066,-0.4909127188924533,-0.09181075340118049,1.1114795605937913,0.11692918521829167,-0.005649052519788919,-0.15915124213117265,-0.3533476382585221,-1.1639194922671257,0.7952248164194634,-1.0174106291445453,0.06762531013281485,-0.4088524682798802,0.7663383138959552,-0.3420050341775316,-1.006242529598899,0.9893088927565863,-0.8259909743277257,0.15468025969960442,1.2738006378501252,-0.7301365776873704,-0.10351482783473419,-0.431181063801782,0.1314495598349482,-0.06846583153599246,0.9203994742239979,-0.6207193775257933,1.2741850204841498,1.6046655866661519,0.2565447127037395,-0.7901447782895089,-0.04110889969141696,-0.12487902958321259,1.772366713660068,-0.10317001095070696,1.3827974274926733,-1.3611846888938968,-1.341703156175263,2.6926975917113927,-3.1482900930486766,3.819698963689471,-5.422642750376475,1.732683961571564,-3.9877038988584266,3.8170395877034613
0.11145170525125864,0.04583149636943185,-0.3543974040507058,-0.261092317179643,0.8897152052510982,-0.7306024098703626,0.9597375663334025,1.4408733879198794,-0.5918245438120832,1.2079719083100313,1.0482378614429355,0.8692110202065259,-0.636062502003947,-0.1194075936047109,-0.12076970278416842,2.090677567496112,-0.01006288173056582,-0.18328926729283443,-1.147935405189233,-0.9718554510439666,-0.6841482053085942,0.3613375632672485,-1.4240596114742554,-0.6658786128695493,-1.8609872919171604,1.4019042597388383,0.10640796779658306,0.31041172648797466,-1.0899866382928671,1.161293170072348,1.5030611795415982,0.06692262119912018,-0.47912033532349685,0.5522452039339528,0.7347971753713093,0.8703347768542306,0.6638907970137076,0.963992421961423,-0.21435885470481192,12.011951332806523,11.167783984688207,-1.8158049557403901,0.5848288681107244,-0.5145369355107774,2.809719396819954,-3.428289236325584,5.091645220470824
-0.6926360781363088,0.91190740993941,-0.45380124288296597,-2.509929478330239,-0.4629839062659087,-0.5539033326785618,0.2410370319433136,0.8379910153352155,0.192812180040039,2.008637861241289,-0.5250335218741351,-1.987712531370158,0.2779940562671418,-0.5448520966356094,-1.0856849181162813,-0.297533280552999,-0.78341199045162,-0.6847885310211742,1.522503812109686,0.12432447829787882,-0.26536124253417886,1.5976144186228534,-0.29547657279002676,-1.2301285715209795,-1.3264569477876467,-0.07999604845646911,-1.6422513827423533,-1.1724568986401616,-0.38125644150472043,1.131938450062381,1.2918128123276738,0.6596471638611792,-0.0038757744960794768,-0.5704054194756515,0.3883585189183941,1.7819658169654682,0.14141698426130966,-0.4620002692429925,8.699003960403216,11.182315383497079,7.830352890464832,-2.995612989093088,-2.8776730482614377,-10.99251237719091,2.812048022169842,-3.340556046603681,12.239133272709392
-0.15766523856016149,-0.2666923388320952,0.548759380707895,-0.7636735968312967,0.40618250574921133,0.5681615510979264,0.3440467006561688,-1.0862431509968604,-0.14947314455382224,-0.5267964560688608,-0.07385349296142593,-0.6666105608933661,1.2433419747979642,0.18688781184314482,-1.6181378157847086,-1.3297168902574783,1.204757182337148,-0.1800725200637243,-0.38981105586297826,1.12854080860316,-0.15151701751485028,-1.1951282850209097,-1.127640536178923,0.6275124892697344,2.029461444532899,0.8395656855885405,-0.3818889762706203,-0.2267182146788244,0.04847600086734732,-2.0199684859431057,0.02346896533451134,0.5840908764260916,1.7729381839892835,1.090734751976517,1.9299240148934784,1.6805818231829484,1.3946934067634205,0.02620141707437821,-4.7988701343800555,-0.7636215582525772,-7.289397197373489,16.847894569817257,0.6037122383591357,8.550618514398804,0.6938077366629077,17.052777062967156,-11.446555119166236
