x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y0,y1
-0.2933238978087572,-1.2968194976726155,-1.250191280910222,-0.2540379602992638,-1.0043184000227368,1.7953996257058682,-0.5047969223705785,0.3228210134923196,0.3708540285711733,-0.2933617507010332,0.395532500908952,0.9684280926538226,-0.23863934992744654,-1.3836670203428671,1.4854335464535136,0.19354681514310956,1.127495374939835,1.2118955230496917,-2.009598459047599,1.0442606213147618,0.5499498581812241,-5.255654763848419
1.1272774571257118,-0.976870713708217,0.5765218473738166,-0.7858044910645305,-0.12807632866565394,-0.13447477780250022,0.017250532238768882,-0.9959006782591494,-1.4125827324203788,-0.208463601524096,-0.9355478647191791,-1.5030463094944078,0.4937074708272648,2.479039837460653,-1.8451551035581624,1.139711931566262,-1.267359892129625,0.3533041078837091,-0.2796665704697758,-0.9252164477050023,1.3149001942643708,4.03618397875384
0.49627790277452943,-0.33760213990069493,0.050925308186431414,-0.8541446443755933,-0.7849679141919512,-0.13612262681424342,0.45413138497207584,-2.2947037128891905,1.35485816793289,0.35271469854657234,-0.13104420989740218,-0.2696485864241928,0.7211813442529093,0.35579011914697783,-0.021223634809876935,-1.1005079091348375,1.2254605764678563,-0.7643163460169152,0.8816661763069424,0.4689865399205952,1.6840920371190686,2.0932743947688466
-1.4432540037288515,0.6162825041411121,-0.45179946602333443,1.9023884169896066,0.9581372619298408,0.3820982394629856,0.7333053572909637,-0.8109838601318374,0.42436358042568706,2.1371186052288142,1.9185652680739143,-1.1770401465939655,0.5547727992858043,-0.5098784171448864,1.132269122399017,-0.37725878699160686,0.9772976748557685,0.6920725758071393,-0.34562118258333885,-0.7684627277627986,-1.5464481457982786,4.748663165143248
-0.4180609050374273,0.015582276220005735,-0.2662196033794915,-0.8877081988040948,-1.1008544334484232,-0.9069673879692635,-0.6854974551116494,-1.1505088096578533,0.4484877968822718,-1.3385827067831388,1.0549777450350364,-0.2526631569724668,-0.39910534023229716,-0.07161576583370245,-0.5728761773794422,0.13451057896188404,0.22629949205065258,0.3493570750100583,-1.2758073745424663,0.6732663317689815,-2.768567595475077,-0.9931877199687433
-0.3310197541358319,1.2768506116417562,0.26516127136515827,1.8169555564362079,-0.6851473090456046,0.21903060011703288,0.42498718388578655,1.808057518657663,0.4957811882944519,-0.6423654023974218,-1.0060572779518242,0.5095420339535252,0.2373466529566899,-0.0844999348085585,-1.116713994080479,-0.19998416138957242,2.7209714168725214,1.211897481797451,1.42811757751537,0.5370468405712537,2.56509743870963,3.672841495827316
-0.46213273528889665,-0.5627841496085975,0.15120425989217062,-1.2487986365060575,0.6248054729313536,1.572190019605936,1.5207658303541518,-0.7504258769456955,0.45645671892453293,-0.30984265545454603,0.9994764741721689,-1.6576999711105627,-0.19918419674835494,-0.6270989716448113,0.06244844496480512,0.6001893483616859,0.14646177692110926,0.21146211795849978,0.9482302323048335,-1.1171055484969983,-2.9827296414146094,-2.636995869068263
-0.4547983399401819,-0.9656114708406853,1.2919990383039994,-0.15307894337649772,0.5345509877685745,-0.47954714119468067,0.8955294367835157,-0.4216717701811754,0.7822671092984169,2.195136936160625,0.28596109418824656,0.1616184730062438,-0.6894017040948128,0.40902298767196443,-0.22044097421874323,0.018784362762024075,-1.2660474191827107,1.140340409648311,-0.689012129734921,0.5231954836930848,-2.4140759885179843,5.115959795273529
0.4719389940868616,0.14924141630085347,0.05493196762803625,-0.40495021414166044,0.6647860363054745,1.142432301077841,0.3309042366129152,-0.4102898873646278,-0.12831257840381163,0.13923852660682576,0.8203369617522382,1.1732236056592553,1.7306212055018209,0.2184195566204445,0.059876554401316784,0.6262962558811025,-0.3179643407834963,-1.7502363137552397,0.958601618867071,1.524673048010667,6.5922553429902155,-4.429545369787037
-1.157163872568717,0.9541214652427882,-0.10607537882802474,0.3030688477423906,-1.0165877666699303,1.030694717734579,0.1257937203285669,0.6061082748402489,0.02164038418156119,1.088672930633085,0.9945436722596498,0.5834317441191307,-1.488573533309882,0.8593579585671738,0.5492377281041818,1.9059560933170554,-1.3694529247601117,1.7554729994739213,-1.115690466839556,0.9109130161780911,-0.18342303122706805,0.12384216345264441
